Labels,EmScan11,
Type,Emission Scan,
Comment,,
Start,470.00,
Stop,700.00,
Step,1.00,
Fixed/Offset,455.00,
Xaxis,Wavelength,
Yaxis,Counts,
Scan Corr. by File,True,
Corr. by Ref. Det.,True,
Fixed/Offset Corr. by File,False,
Repeats,1,
Dwell Time,0.25,
Lamp,Xenon,
Temp,0.00,
Scan Polariser,None,
Scan Slit,1.4995272,
Fixed/Offset Polariser,None,
Fixed/Offset Slit,1.4995272,
Detector,Detector 1,

470.00,3.06925757E+3,
471.00,3.33006006E+3,
472.00,3.83289648E+3,
473.00,4.54566406E+3,
474.00,4.94200928E+3,
475.00,5.29461377E+3,
476.00,6.21757666E+3,
477.00,6.87504688E+3,
478.00,7.48215625E+3,
479.00,8.31870508E+3,
480.00,9.27500488E+3,
481.00,1.02688887E+4,
482.00,1.09345117E+4,
483.00,1.19669092E+4,
484.00,1.28253896E+4,
485.00,1.38633330E+4,
486.00,1.50750811E+4,
487.00,1.61321494E+4,
488.00,1.71504238E+4,
489.00,1.78343281E+4,
490.00,1.86456621E+4,
491.00,1.94991406E+4,
492.00,2.00178574E+4,
493.00,2.10367969E+4,
494.00,2.12071367E+4,
495.00,2.24261055E+4,
496.00,2.24746504E+4,
497.00,2.35843047E+4,
498.00,2.36218848E+4,
499.00,2.41274355E+4,
500.00,2.47086992E+4,
501.00,2.48107051E+4,
502.00,2.49523945E+4,
503.00,2.54032266E+4,
504.00,2.57775410E+4,
505.00,2.65436348E+4,
506.00,2.65792148E+4,
507.00,2.75652539E+4,
508.00,2.77701309E+4,
509.00,2.78473672E+4,
510.00,2.81985020E+4,
511.00,2.86090820E+4,
512.00,2.92370605E+4,
513.00,2.92461738E+4,
514.00,2.95060156E+4,
515.00,2.99402852E+4,
516.00,2.99886328E+4,
517.00,3.02202324E+4,
518.00,3.07283887E+4,
519.00,3.06721641E+4,
520.00,3.05100039E+4,
521.00,3.05491367E+4,
522.00,3.01925723E+4,
523.00,3.04029863E+4,
524.00,2.98690508E+4,
525.00,2.98354336E+4,
526.00,2.92140449E+4,
527.00,2.91632285E+4,
528.00,2.90141289E+4,
529.00,2.80356680E+4,
530.00,2.77873652E+4,
531.00,2.69345371E+4,
532.00,2.61092129E+4,
533.00,2.55550332E+4,
534.00,2.49591113E+4,
535.00,2.51415859E+4,
536.00,2.44740254E+4,
537.00,2.39565313E+4,
538.00,2.37180254E+4,
539.00,2.33809238E+4,
540.00,2.32257051E+4,
541.00,2.32080703E+4,
542.00,2.29677910E+4,
543.00,2.33029863E+4,
544.00,2.22223457E+4,
545.00,2.22629668E+4,
546.00,2.18286777E+4,
547.00,2.13448809E+4,
548.00,2.00165566E+4,
549.00,2.05579023E+4,
550.00,1.93581465E+4,
551.00,1.89668086E+4,
552.00,1.91376758E+4,
553.00,1.88646836E+4,
554.00,1.76918613E+4,
555.00,1.78251191E+4,
556.00,1.73743086E+4,
557.00,1.71388242E+4,
558.00,1.66153926E+4,
559.00,1.62552227E+4,
560.00,1.60264209E+4,
561.00,1.50807314E+4,
562.00,1.49552354E+4,
563.00,1.42749629E+4,
564.00,1.40988926E+4,
565.00,1.40546201E+4,
566.00,1.34796992E+4,
567.00,1.34375381E+4,
568.00,1.32327686E+4,
569.00,1.29704219E+4,
570.00,1.28496982E+4,
571.00,1.25255381E+4,
572.00,1.25193955E+4,
573.00,1.18851250E+4,
574.00,1.18672012E+4,
575.00,1.17822803E+4,
576.00,1.15787422E+4,
577.00,1.08890195E+4,
578.00,1.10904375E+4,
579.00,1.06297568E+4,
580.00,1.03036777E+4,
581.00,1.03132705E+4,
582.00,1.02091123E+4,
583.00,9.55386230E+3,
584.00,9.33671680E+3,
585.00,9.08549512E+3,
586.00,8.78955762E+3,
587.00,8.77947852E+3,
588.00,8.52691113E+3,
589.00,8.35927051E+3,
590.00,8.01992383E+3,
591.00,7.75217871E+3,
592.00,7.56502100E+3,
593.00,7.52546240E+3,
594.00,7.21602441E+3,
595.00,7.19556689E+3,
596.00,6.88622852E+3,
597.00,6.61702783E+3,
598.00,6.47137354E+3,
599.00,5.91104785E+3,
600.00,6.09875146E+3,
601.00,6.05890088E+3,
602.00,5.72678174E+3,
603.00,5.66778906E+3,
604.00,5.53226123E+3,
605.00,5.25275391E+3,
606.00,5.38175635E+3,
607.00,5.30744775E+3,
608.00,5.03913428E+3,
609.00,4.96463037E+3,
610.00,4.71428809E+3,
611.00,4.88863916E+3,
612.00,4.57515137E+3,
613.00,4.55076563E+3,
614.00,4.32978076E+3,
615.00,4.03000684E+3,
616.00,4.09459595E+3,
617.00,4.05632764E+3,
618.00,3.63719653E+3,
619.00,3.80204712E+3,
620.00,3.81272583E+3,
621.00,3.96207227E+3,
622.00,3.47792944E+3,
623.00,3.25495703E+3,
624.00,3.42548438E+3,
625.00,3.12100439E+3,
626.00,3.03028735E+3,
627.00,3.26674316E+3,
628.00,3.04121460E+3,
629.00,2.78700684E+3,
630.00,2.90724438E+3,
631.00,2.71282788E+3,
632.00,2.88211719E+3,
633.00,2.75248926E+3,
634.00,2.50285645E+3,
635.00,2.20238354E+3,
636.00,2.46484521E+3,
637.00,2.06113574E+3,
638.00,2.28721484E+3,
639.00,2.38258228E+3,
640.00,2.23604980E+3,
641.00,2.27320752E+3,
642.00,2.04238037E+3,
643.00,2.07910400E+3,
644.00,1.99240393E+3,
645.00,1.72398315E+3,
646.00,1.74668445E+3,
647.00,1.61959766E+3,
648.00,1.80410608E+3,
649.00,1.72469800E+3,
650.00,1.58107800E+3,
651.00,1.54322937E+3,
652.00,1.61408069E+3,
653.00,1.35242822E+3,
654.00,1.44474707E+3,
655.00,1.35199780E+3,
656.00,1.42830273E+3,
657.00,1.18660437E+3,
658.00,1.20636328E+3,
659.00,1.31315076E+3,
660.00,1.76557056E+3,
661.00,1.63644739E+3,
662.00,1.80755029E+3,
663.00,1.59213635E+3,
664.00,1.23800403E+3,
665.00,1.15691553E+3,
666.00,1.19260132E+3,
667.00,1.00848694E+3,
668.00,9.54907104E+2,
669.00,1.07170459E+3,
670.00,8.97068848E+2,
671.00,9.89113220E+2,
672.00,9.13161072E+2,
673.00,1.00272711E+3,
674.00,8.89781799E+2,
675.00,1.04625525E+3,
676.00,9.19092651E+2,
677.00,7.95088684E+2,
678.00,8.87546326E+2,
679.00,9.49903809E+2,
680.00,6.41085205E+2,
681.00,5.84828125E+2,
682.00,8.20397156E+2,
683.00,6.46500122E+2,
684.00,6.03328735E+2,
685.00,7.19485718E+2,
686.00,4.34411530E+2,
687.00,4.71700073E+2,
688.00,6.06361816E+2,
689.00,4.69859619E+2,
690.00,5.01490692E+2,
691.00,5.24814209E+2,
692.00,5.65932007E+2,
693.00,4.71919403E+2,
694.00,6.80385742E+2,
695.00,4.51186279E+2,
696.00,5.11562347E+2,
697.00,4.45977173E+2,
698.00,3.78925049E+2,
699.00,4.31794739E+2,
700.00,3.81112610E+2,
