Labels,EmScan1,
Type,Emission Scan,
Comment,,
Start,470.00,
Stop,700.00,
Step,1.00,
Fixed/Offset,455.00,
Xaxis,Wavelength,
Yaxis,Counts,
Scan Corr. by File,True,
Corr. by Ref. Det.,True,
Fixed/Offset Corr. by File,False,
Repeats,1,
Dwell Time,0.20,
Lamp,Xenon,
Temp,0.00,
Scan Polariser,None,
Scan Slit,1.4995272,
Fixed/Offset Polariser,None,
Fixed/Offset Slit,1.4995272,
Detector,Detector 1,

470.00,5.09696484E+3,
471.00,5.73751563E+3,
472.00,6.50960303E+3,
473.00,7.32225391E+3,
474.00,8.28265625E+3,
475.00,9.13331445E+3,
476.00,1.05649941E+4,
477.00,1.17204053E+4,
478.00,1.32288633E+4,
479.00,1.47322393E+4,
480.00,1.61230547E+4,
481.00,1.75909219E+4,
482.00,1.92591133E+4,
483.00,2.10752988E+4,
484.00,2.26199453E+4,
485.00,2.46316621E+4,
486.00,2.63191055E+4,
487.00,2.81588711E+4,
488.00,2.94064941E+4,
489.00,3.10960469E+4,
490.00,3.28971367E+4,
491.00,3.47265508E+4,
492.00,3.64589727E+4,
493.00,3.81319961E+4,
494.00,3.94286758E+4,
495.00,4.00423516E+4,
496.00,4.14562305E+4,
497.00,4.29542500E+4,
498.00,4.46738047E+4,
499.00,4.46684414E+4,
500.00,4.65368750E+4,
501.00,4.75140117E+4,
502.00,4.85711680E+4,
503.00,4.87604258E+4,
504.00,5.06137227E+4,
505.00,5.08967813E+4,
506.00,5.15842070E+4,
507.00,5.26217578E+4,
508.00,5.30121914E+4,
509.00,5.34914063E+4,
510.00,5.34256992E+4,
511.00,5.45602070E+4,
512.00,5.47329063E+4,
513.00,5.44526680E+4,
514.00,5.53747852E+4,
515.00,5.54352930E+4,
516.00,5.56311953E+4,
517.00,5.47073125E+4,
518.00,5.53955352E+4,
519.00,5.47803633E+4,
520.00,5.47917383E+4,
521.00,5.45588828E+4,
522.00,5.42063359E+4,
523.00,5.42371563E+4,
524.00,5.32606055E+4,
525.00,5.41442188E+4,
526.00,5.28897500E+4,
527.00,5.25223984E+4,
528.00,5.28028711E+4,
529.00,5.13115039E+4,
530.00,5.04847070E+4,
531.00,5.05455898E+4,
532.00,4.98158164E+4,
533.00,4.93837031E+4,
534.00,4.87853203E+4,
535.00,4.84141641E+4,
536.00,4.79583633E+4,
537.00,4.78208867E+4,
538.00,4.73924727E+4,
539.00,4.62818047E+4,
540.00,4.57970703E+4,
541.00,4.50638516E+4,
542.00,4.43607813E+4,
543.00,4.33370469E+4,
544.00,4.24454180E+4,
545.00,4.16708594E+4,
546.00,4.13339570E+4,
547.00,4.00557109E+4,
548.00,4.01147344E+4,
549.00,3.96053438E+4,
550.00,3.82543359E+4,
551.00,3.78706172E+4,
552.00,3.72302656E+4,
553.00,3.64732500E+4,
554.00,3.53473008E+4,
555.00,3.44755742E+4,
556.00,3.41487227E+4,
557.00,3.36818828E+4,
558.00,3.32026680E+4,
559.00,3.28420508E+4,
560.00,3.13897969E+4,
561.00,3.05208750E+4,
562.00,3.00051816E+4,
563.00,2.96420059E+4,
564.00,2.87161523E+4,
565.00,2.85226855E+4,
566.00,2.76725840E+4,
567.00,2.68892813E+4,
568.00,2.64560605E+4,
569.00,2.53683086E+4,
570.00,2.47767402E+4,
571.00,2.47519160E+4,
572.00,2.41354336E+4,
573.00,2.34808340E+4,
574.00,2.24600859E+4,
575.00,2.20969609E+4,
576.00,2.09244258E+4,
577.00,2.11321895E+4,
578.00,2.05661523E+4,
579.00,1.95907148E+4,
580.00,1.93702051E+4,
581.00,1.93173906E+4,
582.00,1.90799824E+4,
583.00,1.82734336E+4,
584.00,1.79092676E+4,
585.00,1.72587266E+4,
586.00,1.69000508E+4,
587.00,1.69607227E+4,
588.00,1.65387676E+4,
589.00,1.54303721E+4,
590.00,1.55937451E+4,
591.00,1.48474160E+4,
592.00,1.40477627E+4,
593.00,1.37865742E+4,
594.00,1.38327793E+4,
595.00,1.35244551E+4,
596.00,1.27274941E+4,
597.00,1.23185283E+4,
598.00,1.21874531E+4,
599.00,1.22979277E+4,
600.00,1.17248965E+4,
601.00,1.11840059E+4,
602.00,1.10908174E+4,
603.00,1.07184805E+4,
604.00,1.06564443E+4,
605.00,1.05228623E+4,
606.00,9.86325977E+3,
607.00,9.80745508E+3,
608.00,9.34134082E+3,
609.00,9.22522949E+3,
610.00,8.87719824E+3,
611.00,8.54973926E+3,
612.00,8.55914063E+3,
613.00,7.88449854E+3,
614.00,8.05382666E+3,
615.00,8.07964111E+3,
616.00,7.63113867E+3,
617.00,7.28976855E+3,
618.00,7.21505420E+3,
619.00,6.69312402E+3,
620.00,6.75543115E+3,
621.00,6.85732422E+3,
622.00,6.41136963E+3,
623.00,6.51669775E+3,
624.00,6.02168604E+3,
625.00,6.00579248E+3,
626.00,5.73570508E+3,
627.00,5.91828613E+3,
628.00,5.72233154E+3,
629.00,5.10293896E+3,
630.00,5.26602246E+3,
631.00,4.91742236E+3,
632.00,4.52820752E+3,
633.00,4.38265918E+3,
634.00,4.73448438E+3,
635.00,4.32217676E+3,
636.00,4.29434424E+3,
637.00,4.59165625E+3,
638.00,4.19592969E+3,
639.00,3.91069043E+3,
640.00,3.86390503E+3,
641.00,3.87809766E+3,
642.00,3.88439282E+3,
643.00,3.56835864E+3,
644.00,3.53409937E+3,
645.00,3.40575171E+3,
646.00,3.08778223E+3,
647.00,3.08448682E+3,
648.00,3.24918188E+3,
649.00,3.07891772E+3,
650.00,2.96208911E+3,
651.00,2.68715186E+3,
652.00,2.67885571E+3,
653.00,2.58609155E+3,
654.00,2.89708862E+3,
655.00,2.44768359E+3,
656.00,2.68987085E+3,
657.00,2.78916187E+3,
658.00,2.53389453E+3,
659.00,2.70070776E+3,
660.00,3.12524512E+3,
661.00,3.03516211E+3,
662.00,2.84438257E+3,
663.00,2.47033960E+3,
664.00,2.10476685E+3,
665.00,2.12027100E+3,
666.00,2.21143262E+3,
667.00,2.08811670E+3,
668.00,1.99855969E+3,
669.00,1.80026892E+3,
670.00,1.65416003E+3,
671.00,1.69312378E+3,
672.00,1.68078223E+3,
673.00,1.73054578E+3,
674.00,1.41573010E+3,
675.00,1.70794910E+3,
676.00,1.43761731E+3,
677.00,1.59274841E+3,
678.00,1.36982788E+3,
679.00,1.85724194E+3,
680.00,1.31742627E+3,
681.00,1.14317151E+3,
682.00,1.27689307E+3,
683.00,1.20810962E+3,
684.00,1.40960815E+3,
685.00,1.12153174E+3,
686.00,1.02115009E+3,
687.00,9.09648438E+2,
688.00,1.20319165E+3,
689.00,9.89544739E+2,
690.00,1.19540662E+3,
691.00,6.71818176E+2,
692.00,9.86149536E+2,
693.00,1.01981647E+3,
694.00,8.13780151E+2,
695.00,6.75450134E+2,
696.00,1.04724841E+3,
697.00,9.17346130E+2,
698.00,9.70064941E+2,
699.00,5.67057129E+2,
700.00,3.83622925E+2,
