Labels,EmScan10,
Type,Emission Scan,
Comment,,
Start,470.00,
Stop,700.00,
Step,1.00,
Fixed/Offset,455.00,
Xaxis,Wavelength,
Yaxis,Counts,
Scan Corr. by File,True,
Corr. by Ref. Det.,True,
Fixed/Offset Corr. by File,False,
Repeats,1,
Dwell Time,0.20,
Lamp,Xenon,
Temp,0.00,
Scan Polariser,None,
Scan Slit,1.4995272,
Fixed/Offset Polariser,None,
Fixed/Offset Slit,1.4995272,
Detector,Detector 1,

470.00,1.06468066E+3,
471.00,1.19738916E+3,
472.00,1.36221924E+3,
473.00,1.55381470E+3,
474.00,1.68970007E+3,
475.00,1.91618176E+3,
476.00,2.12985034E+3,
477.00,2.28196582E+3,
478.00,2.54120361E+3,
479.00,2.78547583E+3,
480.00,3.05541943E+3,
481.00,3.38181006E+3,
482.00,3.78645825E+3,
483.00,4.18041064E+3,
484.00,4.51431836E+3,
485.00,4.79885645E+3,
486.00,5.15661035E+3,
487.00,5.48432568E+3,
488.00,5.78509082E+3,
489.00,6.27615869E+3,
490.00,6.49527051E+3,
491.00,6.59451709E+3,
492.00,7.12818018E+3,
493.00,7.34839893E+3,
494.00,7.46756592E+3,
495.00,8.02471240E+3,
496.00,8.09207520E+3,
497.00,8.64355078E+3,
498.00,8.88564258E+3,
499.00,9.14710645E+3,
500.00,9.45358105E+3,
501.00,9.62156836E+3,
502.00,9.80931738E+3,
503.00,9.94491895E+3,
504.00,1.04088340E+4,
505.00,1.00606807E+4,
506.00,1.03784658E+4,
507.00,1.06973018E+4,
508.00,1.09027598E+4,
509.00,1.12733633E+4,
510.00,1.17714668E+4,
511.00,1.20364912E+4,
512.00,1.28030596E+4,
513.00,1.32412041E+4,
514.00,1.37526436E+4,
515.00,1.39028936E+4,
516.00,1.40383018E+4,
517.00,1.37815527E+4,
518.00,1.38503262E+4,
519.00,1.38283496E+4,
520.00,1.38722334E+4,
521.00,1.35407090E+4,
522.00,1.33994531E+4,
523.00,1.34426768E+4,
524.00,1.32214346E+4,
525.00,1.28744180E+4,
526.00,1.28783564E+4,
527.00,1.25719414E+4,
528.00,1.21711348E+4,
529.00,1.18998066E+4,
530.00,1.15922949E+4,
531.00,1.14062529E+4,
532.00,1.13764668E+4,
533.00,1.13611934E+4,
534.00,1.10664619E+4,
535.00,1.11220322E+4,
536.00,1.08108340E+4,
537.00,1.08354619E+4,
538.00,1.07765068E+4,
539.00,1.07034814E+4,
540.00,1.05213906E+4,
541.00,1.01017500E+4,
542.00,1.00210547E+4,
543.00,9.82902051E+3,
544.00,9.45108789E+3,
545.00,9.29264355E+3,
546.00,9.48460156E+3,
547.00,8.99422852E+3,
548.00,8.86827246E+3,
549.00,8.33006836E+3,
550.00,8.31612207E+3,
551.00,8.04507861E+3,
552.00,7.97609277E+3,
553.00,7.67136475E+3,
554.00,7.70500244E+3,
555.00,7.17277734E+3,
556.00,7.33944580E+3,
557.00,7.36792285E+3,
558.00,7.35462549E+3,
559.00,7.09581787E+3,
560.00,6.98877197E+3,
561.00,6.83085352E+3,
562.00,6.59380469E+3,
563.00,6.58567285E+3,
564.00,6.35836475E+3,
565.00,6.19422119E+3,
566.00,6.13434424E+3,
567.00,5.90413818E+3,
568.00,6.08025977E+3,
569.00,5.73498633E+3,
570.00,5.48081787E+3,
571.00,5.47598584E+3,
572.00,5.61735254E+3,
573.00,5.33698291E+3,
574.00,5.20969580E+3,
575.00,5.02735303E+3,
576.00,4.86515723E+3,
577.00,4.83624268E+3,
578.00,4.70535889E+3,
579.00,4.61962354E+3,
580.00,4.42133691E+3,
581.00,4.57499951E+3,
582.00,4.39036133E+3,
583.00,4.35032910E+3,
584.00,4.33807471E+3,
585.00,4.08088159E+3,
586.00,3.69548022E+3,
587.00,3.77525146E+3,
588.00,3.73139697E+3,
589.00,3.73352026E+3,
590.00,3.59759546E+3,
591.00,3.68822388E+3,
592.00,3.49170703E+3,
593.00,3.50567969E+3,
594.00,3.36933521E+3,
595.00,3.18004419E+3,
596.00,3.14793994E+3,
597.00,3.02903931E+3,
598.00,3.16280908E+3,
599.00,3.02371948E+3,
600.00,2.96399561E+3,
601.00,2.72090942E+3,
602.00,2.88338843E+3,
603.00,2.85258740E+3,
604.00,2.42830444E+3,
605.00,2.48129663E+3,
606.00,2.25727954E+3,
607.00,2.28115625E+3,
608.00,2.41098389E+3,
609.00,2.48995654E+3,
610.00,2.26819458E+3,
611.00,2.17718945E+3,
612.00,1.93892285E+3,
613.00,1.91491907E+3,
614.00,1.86457410E+3,
615.00,1.86403223E+3,
616.00,1.81780957E+3,
617.00,1.81611401E+3,
618.00,1.88100061E+3,
619.00,1.71223071E+3,
620.00,1.48178748E+3,
621.00,1.61706409E+3,
622.00,1.56956543E+3,
623.00,1.61105054E+3,
624.00,1.41800330E+3,
625.00,1.49689221E+3,
626.00,1.54400769E+3,
627.00,1.40919690E+3,
628.00,1.45821216E+3,
629.00,1.42420056E+3,
630.00,1.16993420E+3,
631.00,1.39279749E+3,
632.00,1.21332349E+3,
633.00,1.40195190E+3,
634.00,1.30770605E+3,
635.00,1.12406812E+3,
636.00,1.04038184E+3,
637.00,1.08240283E+3,
638.00,1.12587720E+3,
639.00,1.04655652E+3,
640.00,1.06010913E+3,
641.00,9.99724915E+2,
642.00,9.58405334E+2,
643.00,8.97802307E+2,
644.00,7.85302429E+2,
645.00,9.88940369E+2,
646.00,8.86205872E+2,
647.00,8.90374268E+2,
648.00,8.09486145E+2,
649.00,7.37482117E+2,
650.00,9.08652161E+2,
651.00,7.51092346E+2,
652.00,6.59356567E+2,
653.00,7.55933350E+2,
654.00,5.61989258E+2,
655.00,8.82590942E+2,
656.00,6.10547546E+2,
657.00,6.99486267E+2,
658.00,6.74612305E+2,
659.00,7.59769775E+2,
660.00,6.54536011E+2,
661.00,6.15679138E+2,
662.00,6.68635193E+2,
663.00,6.35550964E+2,
664.00,6.06762512E+2,
665.00,7.32675720E+2,
666.00,4.87309387E+2,
667.00,5.04723877E+2,
668.00,5.91379028E+2,
669.00,4.30840546E+2,
670.00,5.36512024E+2,
671.00,4.72375366E+2,
672.00,5.04207214E+2,
673.00,4.06099609E+2,
674.00,3.31303497E+2,
675.00,5.03629272E+2,
676.00,3.94898560E+2,
677.00,2.96337524E+2,
678.00,4.53514343E+2,
679.00,2.26647858E+2,
680.00,2.59809692E+2,
681.00,2.19478363E+2,
682.00,1.70790146E+2,
683.00,2.63574860E+2,
684.00,4.20045044E+2,
685.00,2.94713257E+2,
686.00,2.12285538E+2,
687.00,3.98506470E+2,
688.00,3.15643494E+2,
689.00,3.45290985E+2,
690.00,2.25061203E+2,
691.00,2.36471298E+2,
692.00,1.79908661E+2,
693.00,1.30571777E+2,
694.00,2.65189178E+2,
695.00,3.40818695E+2,
696.00,1.91197388E+2,
697.00,1.93806213E+2,
698.00,1.87245468E+2,
699.00,1.71115677E+2,
700.00,1.92999207E+2,
