Labels,EmScan1,
Type,Emission Scan,
Comment,,
Start,470.00,
Stop,700.00,
Step,1.00,
Fixed/Offset,455.00,
Xaxis,Wavelength,
Yaxis,Counts,
Scan Corr. by File,True,
Corr. by Ref. Det.,True,
Fixed/Offset Corr. by File,False,
Repeats,1,
Dwell Time,0.25,
Lamp,Xenon,
Temp,0.00,
Scan Polariser,None,
Scan Slit,1.4995272,
Fixed/Offset Polariser,None,
Fixed/Offset Slit,1.4995272,
Detector,Detector 1,

470.00,1.07490442E+3,
471.00,1.16442969E+3,
472.00,1.33226147E+3,
473.00,1.53195288E+3,
474.00,1.85373438E+3,
475.00,1.97159595E+3,
476.00,2.21070508E+3,
477.00,2.43192920E+3,
478.00,2.82641089E+3,
479.00,3.13591797E+3,
480.00,3.48833398E+3,
481.00,3.74273779E+3,
482.00,4.21208057E+3,
483.00,4.53052637E+3,
484.00,4.80782910E+3,
485.00,5.13466797E+3,
486.00,5.49407227E+3,
487.00,6.00610693E+3,
488.00,6.25030518E+3,
489.00,6.68846777E+3,
490.00,7.03745166E+3,
491.00,7.52159521E+3,
492.00,8.13274316E+3,
493.00,8.33341016E+3,
494.00,8.56611035E+3,
495.00,8.92729688E+3,
496.00,9.03928613E+3,
497.00,9.16285938E+3,
498.00,9.36960840E+3,
499.00,9.61964844E+3,
500.00,9.44517285E+3,
501.00,1.00513770E+4,
502.00,1.02838809E+4,
503.00,1.08733535E+4,
504.00,1.11710420E+4,
505.00,1.17909395E+4,
506.00,1.18818018E+4,
507.00,1.19617891E+4,
508.00,1.16461191E+4,
509.00,1.20003066E+4,
510.00,1.21929883E+4,
511.00,1.25936279E+4,
512.00,1.28269004E+4,
513.00,1.28793506E+4,
514.00,1.28616631E+4,
515.00,1.26976104E+4,
516.00,1.29087842E+4,
517.00,1.29049355E+4,
518.00,1.30402598E+4,
519.00,1.29754229E+4,
520.00,1.32192959E+4,
521.00,1.29157783E+4,
522.00,1.34261826E+4,
523.00,1.31266943E+4,
524.00,1.33743535E+4,
525.00,1.34417949E+4,
526.00,1.36024453E+4,
527.00,1.33867227E+4,
528.00,1.30478115E+4,
529.00,1.29420830E+4,
530.00,1.24459551E+4,
531.00,1.20812324E+4,
532.00,1.19957852E+4,
533.00,1.16958984E+4,
534.00,1.17081768E+4,
535.00,1.15453320E+4,
536.00,1.13225469E+4,
537.00,1.11159795E+4,
538.00,1.12739326E+4,
539.00,1.11989443E+4,
540.00,1.13930947E+4,
541.00,1.14650635E+4,
542.00,1.09890781E+4,
543.00,1.09304912E+4,
544.00,1.07908916E+4,
545.00,1.06851748E+4,
546.00,1.02973076E+4,
547.00,9.88140234E+3,
548.00,9.49849902E+3,
549.00,1.00249863E+4,
550.00,9.55949902E+3,
551.00,9.76297461E+3,
552.00,9.46852930E+3,
553.00,9.31803223E+3,
554.00,9.17297559E+3,
555.00,9.00951465E+3,
556.00,9.01099512E+3,
557.00,8.92192383E+3,
558.00,8.57320117E+3,
559.00,8.67766309E+3,
560.00,8.39680176E+3,
561.00,8.09110889E+3,
562.00,7.57382813E+3,
563.00,7.55679443E+3,
564.00,7.49878906E+3,
565.00,7.30231104E+3,
566.00,7.06234180E+3,
567.00,6.91049902E+3,
568.00,6.72296143E+3,
569.00,6.49113916E+3,
570.00,6.26130908E+3,
571.00,6.14879102E+3,
572.00,6.07700488E+3,
573.00,5.86440674E+3,
574.00,5.79102344E+3,
575.00,5.67106543E+3,
576.00,5.54205566E+3,
577.00,5.60277051E+3,
578.00,5.47188037E+3,
579.00,5.36220996E+3,
580.00,5.30091357E+3,
581.00,4.88755322E+3,
582.00,4.65203076E+3,
583.00,4.64714990E+3,
584.00,4.49246484E+3,
585.00,4.17642236E+3,
586.00,4.20962549E+3,
587.00,4.02824561E+3,
588.00,4.08830859E+3,
589.00,4.00417896E+3,
590.00,3.83989624E+3,
591.00,3.58309814E+3,
592.00,3.71777759E+3,
593.00,3.91459619E+3,
594.00,3.83728418E+3,
595.00,3.74762964E+3,
596.00,3.70863062E+3,
597.00,3.66239575E+3,
598.00,3.40494531E+3,
599.00,2.96073633E+3,
600.00,3.35673755E+3,
601.00,3.10080566E+3,
602.00,2.91008569E+3,
603.00,3.06549976E+3,
604.00,2.97451807E+3,
605.00,2.75781494E+3,
606.00,2.73808032E+3,
607.00,2.60296094E+3,
608.00,2.53020215E+3,
609.00,2.46418311E+3,
610.00,2.54650781E+3,
611.00,2.50909741E+3,
612.00,2.52508960E+3,
613.00,2.44988135E+3,
614.00,2.44231177E+3,
615.00,2.29014648E+3,
616.00,2.35059497E+3,
617.00,2.07396460E+3,
618.00,2.11070605E+3,
619.00,2.08919849E+3,
620.00,1.75763074E+3,
621.00,1.63569531E+3,
622.00,1.71745618E+3,
623.00,1.57209167E+3,
624.00,1.61315906E+3,
625.00,1.64868689E+3,
626.00,1.79928406E+3,
627.00,1.51905884E+3,
628.00,1.58578601E+3,
629.00,1.55570654E+3,
630.00,1.44189404E+3,
631.00,1.51040552E+3,
632.00,1.36246655E+3,
633.00,1.31794092E+3,
634.00,1.39119739E+3,
635.00,1.31066260E+3,
636.00,1.26340369E+3,
637.00,1.36114404E+3,
638.00,1.10555579E+3,
639.00,1.10808289E+3,
640.00,1.19437903E+3,
641.00,1.13134082E+3,
642.00,9.98560059E+2,
643.00,1.11999866E+3,
644.00,9.75660950E+2,
645.00,1.02752063E+3,
646.00,1.03000208E+3,
647.00,8.51790894E+2,
648.00,1.03151953E+3,
649.00,9.24458374E+2,
650.00,8.74011780E+2,
651.00,7.65375061E+2,
652.00,8.07129700E+2,
653.00,6.59065369E+2,
654.00,8.85970764E+2,
655.00,7.20399780E+2,
656.00,7.77156982E+2,
657.00,7.27047913E+2,
658.00,6.01895203E+2,
659.00,7.66100159E+2,
660.00,6.84282104E+2,
661.00,6.90899048E+2,
662.00,8.27869690E+2,
663.00,5.85669861E+2,
664.00,6.89723022E+2,
665.00,6.27826111E+2,
666.00,7.94177246E+2,
667.00,4.08998779E+2,
668.00,4.55431000E+2,
669.00,6.06067444E+2,
670.00,5.76090332E+2,
671.00,4.71335602E+2,
672.00,4.66769501E+2,
673.00,4.89328888E+2,
674.00,3.46469727E+2,
675.00,3.50756653E+2,
676.00,4.06289917E+2,
677.00,3.99890076E+2,
678.00,2.42941513E+2,
679.00,2.58163605E+2,
680.00,3.88844086E+2,
681.00,3.94028839E+2,
682.00,4.42951660E+2,
683.00,3.12056366E+2,
684.00,3.03853455E+2,
685.00,3.27570801E+2,
686.00,3.84162476E+2,
687.00,3.49766022E+2,
688.00,1.20543808E+2,
689.00,3.26504303E+2,
690.00,3.51860931E+2,
691.00,3.70534515E+2,
692.00,1.34763382E+2,
693.00,4.46622101E+2,
694.00,2.78041656E+2,
695.00,5.94004669E+1,
696.00,1.20525406E+2,
697.00,3.13296600E+2,
698.00,2.40444626E+2,
699.00,1.49620453E+2,
700.00,3.99573669E+1,
