Labels,EmScan5,
Type,Emission Scan,
Comment,,
Start,460.00,
Stop,700.00,
Step,1.00,
Fixed/Offset,445.00,
Xaxis,Wavelength,
Yaxis,Counts,
Scan Corr. by File,True,
Corr. by Ref. Det.,True,
Fixed/Offset Corr. by File,False,
Repeats,1,
Dwell Time,0.25,
Lamp,Xenon,
Temp,0.00,
Scan Polariser,None,
Scan Slit,1.4995272,
Fixed/Offset Polariser,None,
Fixed/Offset Slit,1.4995272,
Detector,Detector 1,

460.00,3.38052734E+3,
461.00,3.70215137E+3,
462.00,4.14568945E+3,
463.00,4.51544775E+3,
464.00,5.09720020E+3,
465.00,5.87771143E+3,
466.00,6.87062988E+3,
467.00,8.12612744E+3,
468.00,9.78330273E+3,
469.00,1.12615195E+4,
470.00,1.30155088E+4,
471.00,1.52467451E+4,
472.00,1.72504551E+4,
473.00,1.97725469E+4,
474.00,2.24529219E+4,
475.00,2.56105137E+4,
476.00,2.90564492E+4,
477.00,3.27935781E+4,
478.00,3.57290391E+4,
479.00,3.93684531E+4,
480.00,4.35439883E+4,
481.00,4.84787188E+4,
482.00,5.39337148E+4,
483.00,5.83497813E+4,
484.00,6.27252813E+4,
485.00,6.71847422E+4,
486.00,7.14596719E+4,
487.00,7.63445391E+4,
488.00,8.11080781E+4,
489.00,8.53260938E+4,
490.00,8.89332109E+4,
491.00,9.46195078E+4,
492.00,1.00209391E+5,
493.00,1.06313156E+5,
494.00,1.09962938E+5,
495.00,1.13282055E+5,
496.00,1.17012484E+5,
497.00,1.20117945E+5,
498.00,1.23184797E+5,
499.00,1.25902414E+5,
500.00,1.29447250E+5,
501.00,1.32412078E+5,
502.00,1.34533641E+5,
503.00,1.38093891E+5,
504.00,1.39740422E+5,
505.00,1.41266516E+5,
506.00,1.41514969E+5,
507.00,1.43470828E+5,
508.00,1.45151953E+5,
509.00,1.46768250E+5,
510.00,1.48388313E+5,
511.00,1.49633625E+5,
512.00,1.48880984E+5,
513.00,1.49037125E+5,
514.00,1.51445594E+5,
515.00,1.51060938E+5,
516.00,1.51977844E+5,
517.00,1.53420484E+5,
518.00,1.52383766E+5,
519.00,1.52776016E+5,
520.00,1.53976953E+5,
521.00,1.54951766E+5,
522.00,1.55580438E+5,
523.00,1.53206344E+5,
524.00,1.53151953E+5,
525.00,1.51264563E+5,
526.00,1.52587094E+5,
527.00,1.50629000E+5,
528.00,1.49629688E+5,
529.00,1.47889328E+5,
530.00,1.46400844E+5,
531.00,1.45350063E+5,
532.00,1.43851875E+5,
533.00,1.41627109E+5,
534.00,1.38813656E+5,
535.00,1.36396484E+5,
536.00,1.33704703E+5,
537.00,1.32477188E+5,
538.00,1.29995109E+5,
539.00,1.27729906E+5,
540.00,1.25637656E+5,
541.00,1.24265078E+5,
542.00,1.21395914E+5,
543.00,1.20663609E+5,
544.00,1.19406828E+5,
545.00,1.17860891E+5,
546.00,1.15617813E+5,
547.00,1.14456578E+5,
548.00,1.12259766E+5,
549.00,1.09674000E+5,
550.00,1.07266109E+5,
551.00,1.04947016E+5,
552.00,1.03302117E+5,
553.00,1.01115250E+5,
554.00,9.94027109E+4,
555.00,9.71484141E+4,
556.00,9.50213594E+4,
557.00,9.47927109E+4,
558.00,9.16848516E+4,
559.00,9.02040000E+4,
560.00,8.80779922E+4,
561.00,8.68406016E+4,
562.00,8.41143672E+4,
563.00,8.31162813E+4,
564.00,8.09386406E+4,
565.00,7.96812188E+4,
566.00,7.88459297E+4,
567.00,7.77136641E+4,
568.00,7.67612891E+4,
569.00,7.42225547E+4,
570.00,7.18747109E+4,
571.00,7.07394219E+4,
572.00,6.77644375E+4,
573.00,6.65712500E+4,
574.00,6.48185391E+4,
575.00,6.27355391E+4,
576.00,6.25979453E+4,
577.00,6.05875195E+4,
578.00,5.94397070E+4,
579.00,5.78853906E+4,
580.00,5.62501016E+4,
581.00,5.65844414E+4,
582.00,5.59008359E+4,
583.00,5.68445625E+4,
584.00,5.47565820E+4,
585.00,5.44643672E+4,
586.00,5.17802344E+4,
587.00,4.95140508E+4,
588.00,4.82027813E+4,
589.00,4.70317500E+4,
590.00,4.57621914E+4,
591.00,4.39011367E+4,
592.00,4.26185313E+4,
593.00,4.13364492E+4,
594.00,4.07400039E+4,
595.00,3.95297070E+4,
596.00,3.89931211E+4,
597.00,3.77470898E+4,
598.00,3.59631953E+4,
599.00,3.60077109E+4,
600.00,3.49782617E+4,
601.00,3.45222852E+4,
602.00,3.27434023E+4,
603.00,3.22572090E+4,
604.00,3.11562480E+4,
605.00,3.07157695E+4,
606.00,2.95925195E+4,
607.00,2.86984102E+4,
608.00,2.76822773E+4,
609.00,2.71773125E+4,
610.00,2.56524648E+4,
611.00,2.46476367E+4,
612.00,2.48415410E+4,
613.00,2.43970664E+4,
614.00,2.39252012E+4,
615.00,2.26296211E+4,
616.00,2.24115273E+4,
617.00,2.18880293E+4,
618.00,2.08419727E+4,
619.00,2.05342891E+4,
620.00,1.95862715E+4,
621.00,1.92140508E+4,
622.00,1.89378516E+4,
623.00,1.87495020E+4,
624.00,1.75414355E+4,
625.00,1.71581914E+4,
626.00,1.67747637E+4,
627.00,1.69028574E+4,
628.00,1.63003291E+4,
629.00,1.61451172E+4,
630.00,1.46455205E+4,
631.00,1.50678877E+4,
632.00,1.42507070E+4,
633.00,1.38371494E+4,
634.00,1.42408184E+4,
635.00,1.36210674E+4,
636.00,1.31836260E+4,
637.00,1.28157617E+4,
638.00,1.22946836E+4,
639.00,1.16700811E+4,
640.00,1.13382461E+4,
641.00,1.08916973E+4,
642.00,1.07992334E+4,
643.00,1.00237656E+4,
644.00,9.98688965E+3,
645.00,9.95785840E+3,
646.00,1.00474404E+4,
647.00,9.83994824E+3,
648.00,9.78600879E+3,
649.00,9.16613477E+3,
650.00,8.31469922E+3,
651.00,8.44014648E+3,
652.00,8.27163379E+3,
653.00,8.30428223E+3,
654.00,8.04864404E+3,
655.00,7.57120459E+3,
656.00,7.05166016E+3,
657.00,7.56292090E+3,
658.00,7.21022559E+3,
659.00,7.23702490E+3,
660.00,6.35797168E+3,
661.00,6.41021240E+3,
662.00,5.80050293E+3,
663.00,6.05688623E+3,
664.00,5.60780908E+3,
665.00,5.88926367E+3,
666.00,6.21266357E+3,
667.00,5.33662939E+3,
668.00,5.27280518E+3,
669.00,5.00724609E+3,
670.00,5.09278613E+3,
671.00,4.83130371E+3,
672.00,5.12562451E+3,
673.00,5.23950000E+3,
674.00,4.85480957E+3,
675.00,4.26452002E+3,
676.00,4.48355176E+3,
677.00,3.97028784E+3,
678.00,3.94215698E+3,
679.00,3.65504810E+3,
680.00,3.57558936E+3,
681.00,3.21576123E+3,
682.00,3.18992969E+3,
683.00,3.22937769E+3,
684.00,3.06356885E+3,
685.00,2.81288379E+3,
686.00,2.71098169E+3,
687.00,2.72291455E+3,
688.00,2.79871997E+3,
689.00,2.85246338E+3,
690.00,2.81702075E+3,
691.00,2.81811084E+3,
692.00,2.73663745E+3,
693.00,2.46952954E+3,
694.00,2.41956470E+3,
695.00,2.39407593E+3,
696.00,2.52058130E+3,
697.00,2.39159253E+3,
698.00,1.98872278E+3,
699.00,2.05192236E+3,
700.00,1.94071851E+3,
