Labels,EmScan3,
Type,Emission Scan,
Comment,,
Start,460.00,
Stop,700.00,
Step,1.00,
Fixed/Offset,445.00,
Xaxis,Wavelength,
Yaxis,Counts,
Scan Corr. by File,True,
Corr. by Ref. Det.,True,
Fixed/Offset Corr. by File,False,
Repeats,1,
Dwell Time,0.25,
Lamp,Xenon,
Temp,0.00,
Scan Polariser,None,
Scan Slit,1.4995272,
Fixed/Offset Polariser,None,
Fixed/Offset Slit,1.4995272,
Detector,Detector 1,

460.00,1.34576650E+4,
461.00,1.42393066E+4,
462.00,1.53606836E+4,
463.00,1.79727559E+4,
464.00,2.02859238E+4,
465.00,2.32934648E+4,
466.00,2.71239434E+4,
467.00,3.19896875E+4,
468.00,3.76767734E+4,
469.00,4.29678164E+4,
470.00,4.96468242E+4,
471.00,5.73067617E+4,
472.00,6.63891016E+4,
473.00,7.60968672E+4,
474.00,8.67316016E+4,
475.00,9.72384141E+4,
476.00,1.08952328E+5,
477.00,1.24469344E+5,
478.00,1.37888516E+5,
479.00,1.53433094E+5,
480.00,1.68929422E+5,
481.00,1.86014953E+5,
482.00,2.04778609E+5,
483.00,2.23615484E+5,
484.00,2.42947047E+5,
485.00,2.60858359E+5,
486.00,2.78802625E+5,
487.00,2.97319469E+5,
488.00,3.14427969E+5,
489.00,3.35048031E+5,
490.00,3.51671438E+5,
491.00,3.69264469E+5,
492.00,3.86892813E+5,
493.00,4.03748188E+5,
494.00,4.20674969E+5,
495.00,4.33088625E+5,
496.00,4.42326438E+5,
497.00,4.54725906E+5,
498.00,4.67072750E+5,
499.00,4.80209500E+5,
500.00,4.92256750E+5,
501.00,4.99494531E+5,
502.00,5.09556969E+5,
503.00,5.19030219E+5,
504.00,5.25583250E+5,
505.00,5.33702375E+5,
506.00,5.39773500E+5,
507.00,5.44667188E+5,
508.00,5.50665563E+5,
509.00,5.55235563E+5,
510.00,5.57625000E+5,
511.00,5.60611313E+5,
512.00,5.61405625E+5,
513.00,5.62565188E+5,
514.00,5.66755563E+5,
515.00,5.69484938E+5,
516.00,5.70689188E+5,
517.00,5.69645750E+5,
518.00,5.77870625E+5,
519.00,5.76872875E+5,
520.00,5.75925313E+5,
521.00,5.76292563E+5,
522.00,5.77105063E+5,
523.00,5.74721625E+5,
524.00,5.72703688E+5,
525.00,5.68633813E+5,
526.00,5.63743313E+5,
527.00,5.60962000E+5,
528.00,5.55757313E+5,
529.00,5.50257625E+5,
530.00,5.43348188E+5,
531.00,5.37991438E+5,
532.00,5.33761500E+5,
533.00,5.27559375E+5,
534.00,5.24503313E+5,
535.00,5.17836688E+5,
536.00,5.12992625E+5,
537.00,5.07342094E+5,
538.00,5.01936188E+5,
539.00,4.94700281E+5,
540.00,4.90246969E+5,
541.00,4.82515969E+5,
542.00,4.76843781E+5,
543.00,4.69307281E+5,
544.00,4.62319594E+5,
545.00,4.55544469E+5,
546.00,4.52246688E+5,
547.00,4.43974031E+5,
548.00,4.37439750E+5,
549.00,4.32310531E+5,
550.00,4.22758125E+5,
551.00,4.16027969E+5,
552.00,4.08132719E+5,
553.00,4.03620844E+5,
554.00,3.93255969E+5,
555.00,3.88872625E+5,
556.00,3.82244969E+5,
557.00,3.73633688E+5,
558.00,3.64938531E+5,
559.00,3.59107594E+5,
560.00,3.51930719E+5,
561.00,3.43176313E+5,
562.00,3.38973875E+5,
563.00,3.30811000E+5,
564.00,3.24870844E+5,
565.00,3.19221281E+5,
566.00,3.10691531E+5,
567.00,3.05686844E+5,
568.00,2.94968219E+5,
569.00,2.88615969E+5,
570.00,2.81505656E+5,
571.00,2.75123281E+5,
572.00,2.67855813E+5,
573.00,2.63848813E+5,
574.00,2.57826766E+5,
575.00,2.51759750E+5,
576.00,2.45954016E+5,
577.00,2.37933156E+5,
578.00,2.32144984E+5,
579.00,2.27079578E+5,
580.00,2.20813969E+5,
581.00,2.17070641E+5,
582.00,2.11189953E+5,
583.00,2.04159391E+5,
584.00,1.99146922E+5,
585.00,1.95494266E+5,
586.00,1.90625109E+5,
587.00,1.87669094E+5,
588.00,1.80753922E+5,
589.00,1.77747453E+5,
590.00,1.72509141E+5,
591.00,1.68025469E+5,
592.00,1.64195500E+5,
593.00,1.59873016E+5,
594.00,1.57195203E+5,
595.00,1.53626875E+5,
596.00,1.51582125E+5,
597.00,1.45273375E+5,
598.00,1.42460656E+5,
599.00,1.38374359E+5,
600.00,1.35375313E+5,
601.00,1.31343516E+5,
602.00,1.27824648E+5,
603.00,1.23047078E+5,
604.00,1.19453414E+5,
605.00,1.17565188E+5,
606.00,1.14044984E+5,
607.00,1.12578039E+5,
608.00,1.08056000E+5,
609.00,1.05046391E+5,
610.00,1.03477234E+5,
611.00,9.98830938E+4,
612.00,9.97561172E+4,
613.00,9.39771797E+4,
614.00,9.24853828E+4,
615.00,8.92469219E+4,
616.00,8.72277578E+4,
617.00,8.53116875E+4,
618.00,8.29105859E+4,
619.00,7.92402813E+4,
620.00,7.68160000E+4,
621.00,7.56623828E+4,
622.00,7.40978750E+4,
623.00,7.26583828E+4,
624.00,6.93073359E+4,
625.00,6.76926250E+4,
626.00,6.73707969E+4,
627.00,6.46221094E+4,
628.00,6.26669531E+4,
629.00,6.09918477E+4,
630.00,5.91707852E+4,
631.00,5.80832422E+4,
632.00,5.67232891E+4,
633.00,5.50454492E+4,
634.00,5.28387031E+4,
635.00,5.13532656E+4,
636.00,5.06572266E+4,
637.00,4.92669883E+4,
638.00,4.84288750E+4,
639.00,4.70934492E+4,
640.00,4.54116602E+4,
641.00,4.42435625E+4,
642.00,4.28206445E+4,
643.00,4.08489805E+4,
644.00,4.08150859E+4,
645.00,3.98236914E+4,
646.00,4.00075898E+4,
647.00,4.03168633E+4,
648.00,3.93633516E+4,
649.00,3.64061836E+4,
650.00,3.48131992E+4,
651.00,3.28848203E+4,
652.00,3.20569336E+4,
653.00,3.26935977E+4,
654.00,3.04561777E+4,
655.00,2.93903633E+4,
656.00,2.92544551E+4,
657.00,2.82052344E+4,
658.00,2.70366035E+4,
659.00,2.66393047E+4,
660.00,2.59587500E+4,
661.00,2.53249180E+4,
662.00,2.46088008E+4,
663.00,2.44488613E+4,
664.00,2.35040156E+4,
665.00,2.19272129E+4,
666.00,2.28231523E+4,
667.00,2.15846777E+4,
668.00,2.11633672E+4,
669.00,2.08376602E+4,
670.00,2.05974453E+4,
671.00,1.95696504E+4,
672.00,1.86491152E+4,
673.00,1.77740723E+4,
674.00,1.67928281E+4,
675.00,1.75800547E+4,
676.00,1.83018164E+4,
677.00,1.71334668E+4,
678.00,1.70337656E+4,
679.00,1.60113252E+4,
680.00,1.39763477E+4,
681.00,1.39955410E+4,
682.00,1.26751201E+4,
683.00,1.26722686E+4,
684.00,1.26390322E+4,
685.00,1.28293262E+4,
686.00,1.18821650E+4,
687.00,1.12646484E+4,
688.00,1.11073838E+4,
689.00,1.08576250E+4,
690.00,1.07045225E+4,
691.00,1.02174863E+4,
692.00,1.01860557E+4,
693.00,9.75689551E+3,
694.00,9.89601855E+3,
695.00,9.44967090E+3,
696.00,9.22195313E+3,
697.00,8.52199414E+3,
698.00,8.53583496E+3,
699.00,8.47569336E+3,
700.00,7.82527148E+3,
