Labels,EmScan42,
Type,Emission Scan,
Comment,,
Start,470.00,
Stop,700.00,
Step,1.00,
Fixed/Offset,455.00,
Xaxis,Wavelength,
Yaxis,Counts,
Scan Corr. by File,True,
Corr. by Ref. Det.,True,
Fixed/Offset Corr. by File,False,
Repeats,1,
Dwell Time,0.25,
Lamp,Xenon,
Temp,0.00,
Scan Polariser,None,
Scan Slit,1.4995272,
Fixed/Offset Polariser,None,
Fixed/Offset Slit,1.4995272,
Detector,Detector 1,

470.00,5.10404541E+3,
471.00,5.75100342E+3,
472.00,6.33788135E+3,
473.00,7.36710449E+3,
474.00,8.44071094E+3,
475.00,9.46563184E+3,
476.00,1.10257832E+4,
477.00,1.20451846E+4,
478.00,1.36095078E+4,
479.00,1.48625439E+4,
480.00,1.68114180E+4,
481.00,1.84110156E+4,
482.00,2.02143027E+4,
483.00,2.23336426E+4,
484.00,2.42122109E+4,
485.00,2.63638398E+4,
486.00,2.77057031E+4,
487.00,3.00500352E+4,
488.00,3.21186758E+4,
489.00,3.56200273E+4,
490.00,3.81582734E+4,
491.00,3.97101484E+4,
492.00,4.12794688E+4,
493.00,4.29259961E+4,
494.00,4.52531094E+4,
495.00,4.57958438E+4,
496.00,4.61416094E+4,
497.00,4.80751875E+4,
498.00,4.95246602E+4,
499.00,5.01575000E+4,
500.00,5.08264883E+4,
501.00,5.03251602E+4,
502.00,5.08774102E+4,
503.00,5.22235391E+4,
504.00,5.50550273E+4,
505.00,5.65340273E+4,
506.00,5.71476016E+4,
507.00,5.64575781E+4,
508.00,5.77619297E+4,
509.00,5.82653789E+4,
510.00,5.83057695E+4,
511.00,5.99157031E+4,
512.00,6.07095703E+4,
513.00,6.12897734E+4,
514.00,6.03466602E+4,
515.00,6.06381367E+4,
516.00,6.13411133E+4,
517.00,5.97470625E+4,
518.00,6.03964336E+4,
519.00,6.13342617E+4,
520.00,6.20491563E+4,
521.00,6.23373555E+4,
522.00,6.15188047E+4,
523.00,6.16534336E+4,
524.00,6.17113594E+4,
525.00,6.22168594E+4,
526.00,6.13950938E+4,
527.00,6.12627930E+4,
528.00,6.01534180E+4,
529.00,5.80594570E+4,
530.00,5.86949727E+4,
531.00,5.80549531E+4,
532.00,5.75011016E+4,
533.00,5.82809727E+4,
534.00,5.58614883E+4,
535.00,5.59882070E+4,
536.00,5.50537852E+4,
537.00,5.47541250E+4,
538.00,5.40453594E+4,
539.00,5.48216719E+4,
540.00,5.28939727E+4,
541.00,5.19021094E+4,
542.00,5.04713984E+4,
543.00,4.93111445E+4,
544.00,4.86872109E+4,
545.00,4.76950078E+4,
546.00,4.58312695E+4,
547.00,4.51142734E+4,
548.00,4.43747305E+4,
549.00,4.41615508E+4,
550.00,4.37221797E+4,
551.00,4.35432813E+4,
552.00,4.20534883E+4,
553.00,4.14390195E+4,
554.00,3.99528086E+4,
555.00,4.12439375E+4,
556.00,4.02401875E+4,
557.00,3.96434648E+4,
558.00,3.87799688E+4,
559.00,3.79743008E+4,
560.00,3.72090273E+4,
561.00,3.61875117E+4,
562.00,3.49173047E+4,
563.00,3.37097305E+4,
564.00,3.34968516E+4,
565.00,3.26921602E+4,
566.00,3.14823945E+4,
567.00,3.12745586E+4,
568.00,3.00314141E+4,
569.00,2.94132715E+4,
570.00,2.87428789E+4,
571.00,2.83731504E+4,
572.00,2.71744219E+4,
573.00,2.64513750E+4,
574.00,2.60949941E+4,
575.00,2.51679063E+4,
576.00,2.52272305E+4,
577.00,2.49892676E+4,
578.00,2.45311660E+4,
579.00,2.38536875E+4,
580.00,2.31924023E+4,
581.00,2.24591074E+4,
582.00,2.21847188E+4,
583.00,2.20819590E+4,
584.00,2.02917813E+4,
585.00,2.02764453E+4,
586.00,1.94795664E+4,
587.00,1.86577617E+4,
588.00,1.84572539E+4,
589.00,1.78157695E+4,
590.00,1.76514082E+4,
591.00,1.72443633E+4,
592.00,1.71918613E+4,
593.00,1.63236777E+4,
594.00,1.62252578E+4,
595.00,1.54461953E+4,
596.00,1.55669863E+4,
597.00,1.48440977E+4,
598.00,1.41672441E+4,
599.00,1.41376494E+4,
600.00,1.43702109E+4,
601.00,1.38809209E+4,
602.00,1.28920166E+4,
603.00,1.26979678E+4,
604.00,1.21085947E+4,
605.00,1.22131035E+4,
606.00,1.23045215E+4,
607.00,1.20327969E+4,
608.00,1.10220811E+4,
609.00,1.09026943E+4,
610.00,1.04073467E+4,
611.00,1.05422754E+4,
612.00,9.94251367E+3,
613.00,9.88546484E+3,
614.00,9.10042090E+3,
615.00,9.13994629E+3,
616.00,9.24204590E+3,
617.00,9.09875781E+3,
618.00,8.82108203E+3,
619.00,8.91444238E+3,
620.00,8.41466504E+3,
621.00,8.35968750E+3,
622.00,7.62018799E+3,
623.00,7.02567969E+3,
624.00,7.02052295E+3,
625.00,6.99268018E+3,
626.00,6.91356055E+3,
627.00,6.51967188E+3,
628.00,6.74669385E+3,
629.00,5.99966406E+3,
630.00,6.13264844E+3,
631.00,6.36038672E+3,
632.00,5.67857031E+3,
633.00,5.55419678E+3,
634.00,5.54390430E+3,
635.00,5.40048193E+3,
636.00,5.52566748E+3,
637.00,5.26917969E+3,
638.00,4.99687744E+3,
639.00,4.53652295E+3,
640.00,4.39684277E+3,
641.00,4.68086279E+3,
642.00,4.06823413E+3,
643.00,3.96547998E+3,
644.00,4.22061670E+3,
645.00,4.00912305E+3,
646.00,3.76768408E+3,
647.00,3.86508179E+3,
648.00,4.14406836E+3,
649.00,3.49742603E+3,
650.00,3.63724390E+3,
651.00,3.24623877E+3,
652.00,3.11961816E+3,
653.00,3.38106519E+3,
654.00,3.14858569E+3,
655.00,3.18823340E+3,
656.00,2.85216797E+3,
657.00,2.82481787E+3,
658.00,2.57726318E+3,
659.00,3.02601904E+3,
660.00,3.12399414E+3,
661.00,3.41395874E+3,
662.00,3.13686523E+3,
663.00,2.84646899E+3,
664.00,2.56437158E+3,
665.00,2.36578442E+3,
666.00,2.27212842E+3,
667.00,2.27237427E+3,
668.00,1.97754688E+3,
669.00,2.25947705E+3,
670.00,2.04380273E+3,
671.00,2.04823364E+3,
672.00,2.00265234E+3,
673.00,1.75071350E+3,
674.00,1.89391028E+3,
675.00,1.60472766E+3,
676.00,1.70392981E+3,
677.00,1.73242712E+3,
678.00,1.56636389E+3,
679.00,1.55978894E+3,
680.00,1.80714685E+3,
681.00,1.44486536E+3,
682.00,1.31350146E+3,
683.00,1.09918066E+3,
684.00,1.16239197E+3,
685.00,1.17931384E+3,
686.00,1.21991956E+3,
687.00,9.55689819E+2,
688.00,1.20463611E+3,
689.00,1.21486670E+3,
690.00,9.22305237E+2,
691.00,9.08793335E+2,
692.00,1.01049561E+3,
693.00,1.09801880E+3,
694.00,1.06055945E+3,
695.00,9.92363708E+2,
696.00,8.75629944E+2,
697.00,9.07873596E+2,
698.00,8.63552856E+2,
699.00,8.36897095E+2,
700.00,1.12900073E+3,
