Labels,EmScan40,
Type,Emission Scan,
Comment,,
Start,470.00,
Stop,700.00,
Step,1.00,
Fixed/Offset,455.00,
Xaxis,Wavelength,
Yaxis,Counts,
Scan Corr. by File,True,
Corr. by Ref. Det.,True,
Fixed/Offset Corr. by File,False,
Repeats,1,
Dwell Time,0.25,
Lamp,Xenon,
Temp,0.00,
Scan Polariser,None,
Scan Slit,1.4995272,
Fixed/Offset Polariser,None,
Fixed/Offset Slit,1.4995272,
Detector,Detector 1,

470.00,2.21062031E+4,
471.00,2.56760371E+4,
472.00,2.87423730E+4,
473.00,3.34618086E+4,
474.00,3.78049336E+4,
475.00,4.23427500E+4,
476.00,4.73231758E+4,
477.00,5.29692070E+4,
478.00,6.03115078E+4,
479.00,6.69272422E+4,
480.00,7.50167578E+4,
481.00,8.22510625E+4,
482.00,9.10516094E+4,
483.00,1.01279594E+5,
484.00,1.09506414E+5,
485.00,1.17458656E+5,
486.00,1.25365844E+5,
487.00,1.34241563E+5,
488.00,1.43024203E+5,
489.00,1.51449438E+5,
490.00,1.59051000E+5,
491.00,1.69474234E+5,
492.00,1.79647016E+5,
493.00,1.90229000E+5,
494.00,1.97422328E+5,
495.00,2.01336406E+5,
496.00,2.05722359E+5,
497.00,2.11311656E+5,
498.00,2.18316484E+5,
499.00,2.24461172E+5,
500.00,2.30748813E+5,
501.00,2.34279281E+5,
502.00,2.36947875E+5,
503.00,2.41230906E+5,
504.00,2.46900469E+5,
505.00,2.46059359E+5,
506.00,2.51149344E+5,
507.00,2.54678469E+5,
508.00,2.59386094E+5,
509.00,2.62847594E+5,
510.00,2.65141344E+5,
511.00,2.68413094E+5,
512.00,2.71450281E+5,
513.00,2.71296719E+5,
514.00,2.71429125E+5,
515.00,2.71719813E+5,
516.00,2.70223156E+5,
517.00,2.72190656E+5,
518.00,2.70709000E+5,
519.00,2.71679375E+5,
520.00,2.72647500E+5,
521.00,2.71470313E+5,
522.00,2.70019125E+5,
523.00,2.68783313E+5,
524.00,2.67965656E+5,
525.00,2.67600188E+5,
526.00,2.66057500E+5,
527.00,2.65315000E+5,
528.00,2.62405000E+5,
529.00,2.59480328E+5,
530.00,2.58181609E+5,
531.00,2.56959781E+5,
532.00,2.53903328E+5,
533.00,2.54071141E+5,
534.00,2.51344938E+5,
535.00,2.48403297E+5,
536.00,2.45869922E+5,
537.00,2.42180844E+5,
538.00,2.39700609E+5,
539.00,2.37061313E+5,
540.00,2.33999438E+5,
541.00,2.31787391E+5,
542.00,2.28496516E+5,
543.00,2.27724641E+5,
544.00,2.23282266E+5,
545.00,2.18604359E+5,
546.00,2.13647313E+5,
547.00,2.10215922E+5,
548.00,2.06723953E+5,
549.00,2.02543141E+5,
550.00,1.99763500E+5,
551.00,1.96646469E+5,
552.00,1.94461250E+5,
553.00,1.91372547E+5,
554.00,1.88948891E+5,
555.00,1.84964281E+5,
556.00,1.83261375E+5,
557.00,1.78995922E+5,
558.00,1.77287938E+5,
559.00,1.72937766E+5,
560.00,1.68759297E+5,
561.00,1.61792328E+5,
562.00,1.56744781E+5,
563.00,1.52457063E+5,
564.00,1.50226625E+5,
565.00,1.47145766E+5,
566.00,1.43816000E+5,
567.00,1.40407891E+5,
568.00,1.38341984E+5,
569.00,1.35656781E+5,
570.00,1.31093297E+5,
571.00,1.31289844E+5,
572.00,1.27721125E+5,
573.00,1.23677984E+5,
574.00,1.20507727E+5,
575.00,1.16853336E+5,
576.00,1.15174336E+5,
577.00,1.12233477E+5,
578.00,1.10450563E+5,
579.00,1.06525391E+5,
580.00,1.07071281E+5,
581.00,1.02365961E+5,
582.00,9.97467891E+4,
583.00,9.74486484E+4,
584.00,9.46959063E+4,
585.00,9.15305234E+4,
586.00,9.01279219E+4,
587.00,8.84168594E+4,
588.00,8.54508516E+4,
589.00,8.29916172E+4,
590.00,8.22130781E+4,
591.00,7.95427656E+4,
592.00,7.76783984E+4,
593.00,7.59556953E+4,
594.00,7.29485938E+4,
595.00,7.17875625E+4,
596.00,7.00731250E+4,
597.00,6.83176563E+4,
598.00,6.61068047E+4,
599.00,6.45751328E+4,
600.00,6.26944258E+4,
601.00,6.09195977E+4,
602.00,5.89014531E+4,
603.00,5.74576523E+4,
604.00,5.65399844E+4,
605.00,5.46783672E+4,
606.00,5.35070703E+4,
607.00,5.21900156E+4,
608.00,5.00206563E+4,
609.00,4.84013750E+4,
610.00,4.75247969E+4,
611.00,4.60831563E+4,
612.00,4.54486133E+4,
613.00,4.49006758E+4,
614.00,4.26519727E+4,
615.00,4.26671914E+4,
616.00,4.07286406E+4,
617.00,3.98445508E+4,
618.00,3.90162578E+4,
619.00,3.79702578E+4,
620.00,3.69346953E+4,
621.00,3.45066563E+4,
622.00,3.45184922E+4,
623.00,3.40025234E+4,
624.00,3.32465469E+4,
625.00,3.16715176E+4,
626.00,3.08923770E+4,
627.00,2.99069609E+4,
628.00,2.85776816E+4,
629.00,2.81076055E+4,
630.00,2.70112012E+4,
631.00,2.62847773E+4,
632.00,2.56138887E+4,
633.00,2.50972266E+4,
634.00,2.49033418E+4,
635.00,2.34082441E+4,
636.00,2.24995293E+4,
637.00,2.29387617E+4,
638.00,2.16581484E+4,
639.00,2.15615215E+4,
640.00,2.03567070E+4,
641.00,2.07747344E+4,
642.00,1.93800898E+4,
643.00,1.85400762E+4,
644.00,1.86098184E+4,
645.00,1.78411172E+4,
646.00,1.74428613E+4,
647.00,1.66561445E+4,
648.00,1.72054629E+4,
649.00,1.58888818E+4,
650.00,1.60909131E+4,
651.00,1.51387666E+4,
652.00,1.52823662E+4,
653.00,1.44688672E+4,
654.00,1.38294600E+4,
655.00,1.29828232E+4,
656.00,1.36690967E+4,
657.00,1.26777656E+4,
658.00,1.24232148E+4,
659.00,1.27721680E+4,
660.00,1.33193037E+4,
661.00,1.45497256E+4,
662.00,1.33282324E+4,
663.00,1.25060703E+4,
664.00,1.07094092E+4,
665.00,1.03351016E+4,
666.00,1.00533164E+4,
667.00,9.50577734E+3,
668.00,9.23907715E+3,
669.00,9.42766113E+3,
670.00,9.41409961E+3,
671.00,8.79424902E+3,
672.00,9.07998730E+3,
673.00,8.98420313E+3,
674.00,8.75714160E+3,
675.00,7.97237451E+3,
676.00,7.53885059E+3,
677.00,7.95914844E+3,
678.00,7.53586914E+3,
679.00,7.25573193E+3,
680.00,6.25419678E+3,
681.00,5.98954053E+3,
682.00,6.11639551E+3,
683.00,5.80584082E+3,
684.00,6.01892139E+3,
685.00,6.06105469E+3,
686.00,5.48874658E+3,
687.00,5.57705664E+3,
688.00,5.36814014E+3,
689.00,4.97913184E+3,
690.00,5.06007813E+3,
691.00,4.76637305E+3,
692.00,5.13775879E+3,
693.00,4.52321484E+3,
694.00,4.64859229E+3,
695.00,4.44211133E+3,
696.00,4.27098730E+3,
697.00,4.13091797E+3,
698.00,3.93137500E+3,
699.00,3.83333179E+3,
700.00,3.72105713E+3,
