Labels,EmScan39,
Type,Emission Scan,
Comment,,
Start,470.00,
Stop,700.00,
Step,1.00,
Fixed/Offset,455.00,
Xaxis,Wavelength,
Yaxis,Counts,
Scan Corr. by File,True,
Corr. by Ref. Det.,True,
Fixed/Offset Corr. by File,False,
Repeats,1,
Dwell Time,0.25,
Lamp,Xenon,
Temp,0.00,
Scan Polariser,None,
Scan Slit,1.4995272,
Fixed/Offset Polariser,None,
Fixed/Offset Slit,1.4995272,
Detector,Detector 1,

470.00,4.58308672E+4,
471.00,5.25722617E+4,
472.00,5.93296797E+4,
473.00,6.91946172E+4,
474.00,7.74118125E+4,
475.00,8.65928359E+4,
476.00,9.87123438E+4,
477.00,1.10574250E+5,
478.00,1.23789914E+5,
479.00,1.39189688E+5,
480.00,1.53687516E+5,
481.00,1.69576641E+5,
482.00,1.88567859E+5,
483.00,2.06479000E+5,
484.00,2.22856609E+5,
485.00,2.38490969E+5,
486.00,2.56022672E+5,
487.00,2.75854156E+5,
488.00,2.90119344E+5,
489.00,3.07053625E+5,
490.00,3.24602094E+5,
491.00,3.41089281E+5,
492.00,3.57775125E+5,
493.00,3.75627094E+5,
494.00,3.90396000E+5,
495.00,4.03464250E+5,
496.00,4.19298094E+5,
497.00,4.30535563E+5,
498.00,4.42320500E+5,
499.00,4.50724563E+5,
500.00,4.56720375E+5,
501.00,4.66657000E+5,
502.00,4.76173063E+5,
503.00,4.86569031E+5,
504.00,4.97044031E+5,
505.00,5.02382406E+5,
506.00,5.08917313E+5,
507.00,5.16750625E+5,
508.00,5.20293094E+5,
509.00,5.22944094E+5,
510.00,5.29540750E+5,
511.00,5.36041813E+5,
512.00,5.38877250E+5,
513.00,5.40646375E+5,
514.00,5.41561250E+5,
515.00,5.44549375E+5,
516.00,5.47853438E+5,
517.00,5.49359188E+5,
518.00,5.44620125E+5,
519.00,5.43582063E+5,
520.00,5.43969625E+5,
521.00,5.44785250E+5,
522.00,5.43654938E+5,
523.00,5.40472938E+5,
524.00,5.41068313E+5,
525.00,5.40174000E+5,
526.00,5.38564125E+5,
527.00,5.33369563E+5,
528.00,5.28845375E+5,
529.00,5.25988375E+5,
530.00,5.22432906E+5,
531.00,5.21218094E+5,
532.00,5.14957031E+5,
533.00,5.09384688E+5,
534.00,5.01964813E+5,
535.00,4.95533438E+5,
536.00,4.87873969E+5,
537.00,4.83224906E+5,
538.00,4.78157625E+5,
539.00,4.74506438E+5,
540.00,4.69915531E+5,
541.00,4.64261969E+5,
542.00,4.55843188E+5,
543.00,4.53261938E+5,
544.00,4.46400375E+5,
545.00,4.37457250E+5,
546.00,4.28409344E+5,
547.00,4.22344625E+5,
548.00,4.14340906E+5,
549.00,4.10589781E+5,
550.00,4.06417406E+5,
551.00,4.00166594E+5,
552.00,3.93319688E+5,
553.00,3.85849188E+5,
554.00,3.80950781E+5,
555.00,3.75117563E+5,
556.00,3.66083594E+5,
557.00,3.61024250E+5,
558.00,3.54630500E+5,
559.00,3.46190250E+5,
560.00,3.40874656E+5,
561.00,3.34096406E+5,
562.00,3.25981781E+5,
563.00,3.17761313E+5,
564.00,3.10317594E+5,
565.00,3.03300063E+5,
566.00,2.97794219E+5,
567.00,2.91835938E+5,
568.00,2.85290531E+5,
569.00,2.76853313E+5,
570.00,2.68972531E+5,
571.00,2.65776469E+5,
572.00,2.58906719E+5,
573.00,2.52380234E+5,
574.00,2.45699078E+5,
575.00,2.41411875E+5,
576.00,2.37429313E+5,
577.00,2.32159125E+5,
578.00,2.26365453E+5,
579.00,2.20211359E+5,
580.00,2.13489156E+5,
581.00,2.08094000E+5,
582.00,2.01913438E+5,
583.00,1.98742141E+5,
584.00,1.95638922E+5,
585.00,1.90152000E+5,
586.00,1.87094563E+5,
587.00,1.81221547E+5,
588.00,1.75783109E+5,
589.00,1.70743031E+5,
590.00,1.66668250E+5,
591.00,1.61610344E+5,
592.00,1.58985141E+5,
593.00,1.53458422E+5,
594.00,1.50160203E+5,
595.00,1.46708609E+5,
596.00,1.44179859E+5,
597.00,1.41503891E+5,
598.00,1.36627969E+5,
599.00,1.31480813E+5,
600.00,1.29053688E+5,
601.00,1.25961430E+5,
602.00,1.23759945E+5,
603.00,1.20334641E+5,
604.00,1.18049266E+5,
605.00,1.15100539E+5,
606.00,1.11694422E+5,
607.00,1.07338180E+5,
608.00,1.04843094E+5,
609.00,1.02759367E+5,
610.00,1.00074766E+5,
611.00,9.71700938E+4,
612.00,9.34061953E+4,
613.00,9.19938750E+4,
614.00,8.83134141E+4,
615.00,8.70262344E+4,
616.00,8.38515859E+4,
617.00,8.23271172E+4,
618.00,8.05362109E+4,
619.00,7.69306016E+4,
620.00,7.55842891E+4,
621.00,7.30943359E+4,
622.00,7.14964375E+4,
623.00,6.85930781E+4,
624.00,6.67869609E+4,
625.00,6.51078398E+4,
626.00,6.46696523E+4,
627.00,6.11120273E+4,
628.00,6.08814766E+4,
629.00,5.95447109E+4,
630.00,5.84110234E+4,
631.00,5.58263125E+4,
632.00,5.54917227E+4,
633.00,5.29393867E+4,
634.00,5.07990234E+4,
635.00,4.98700352E+4,
636.00,4.74867539E+4,
637.00,4.67421641E+4,
638.00,4.49382344E+4,
639.00,4.36336250E+4,
640.00,4.30200586E+4,
641.00,4.28930078E+4,
642.00,4.09907852E+4,
643.00,3.90554609E+4,
644.00,3.86458477E+4,
645.00,3.77907578E+4,
646.00,3.75258359E+4,
647.00,3.49972461E+4,
648.00,3.53822969E+4,
649.00,3.33072383E+4,
650.00,3.28210430E+4,
651.00,3.15862734E+4,
652.00,3.12583105E+4,
653.00,2.94600234E+4,
654.00,2.99431797E+4,
655.00,2.84191426E+4,
656.00,2.72155391E+4,
657.00,2.66682734E+4,
658.00,2.61347207E+4,
659.00,2.65965117E+4,
660.00,2.85141816E+4,
661.00,2.95705684E+4,
662.00,2.90122383E+4,
663.00,2.61145586E+4,
664.00,2.40320879E+4,
665.00,2.19426582E+4,
666.00,2.19447832E+4,
667.00,2.03211035E+4,
668.00,2.03374980E+4,
669.00,1.97932383E+4,
670.00,1.96801484E+4,
671.00,1.92111406E+4,
672.00,1.84445254E+4,
673.00,1.84463574E+4,
674.00,1.85185176E+4,
675.00,1.67110293E+4,
676.00,1.71103398E+4,
677.00,1.64668691E+4,
678.00,1.65483301E+4,
679.00,1.62561650E+4,
680.00,1.40534717E+4,
681.00,1.29840820E+4,
682.00,1.24384316E+4,
683.00,1.22712813E+4,
684.00,1.16527100E+4,
685.00,1.20531875E+4,
686.00,1.15440000E+4,
687.00,1.11416982E+4,
688.00,1.10215547E+4,
689.00,1.05155732E+4,
690.00,1.04350742E+4,
691.00,9.45435254E+3,
692.00,9.65955176E+3,
693.00,1.01699961E+4,
694.00,8.96632422E+3,
695.00,9.14591602E+3,
696.00,8.72266992E+3,
697.00,8.88742773E+3,
698.00,7.39680957E+3,
699.00,8.11116162E+3,
700.00,7.83108105E+3,
