Labels,EmScan22,
Type,Emission Scan,
Comment,,
Start,470.00,
Stop,700.00,
Step,1.00,
Fixed/Offset,455.00,
Xaxis,Wavelength,
Yaxis,Counts,
Scan Corr. by File,True,
Corr. by Ref. Det.,True,
Fixed/Offset Corr. by File,False,
Repeats,1,
Dwell Time,0.25,
Lamp,Xenon,
Temp,0.00,
Scan Polariser,None,
Scan Slit,1.4995272,
Fixed/Offset Polariser,None,
Fixed/Offset Slit,1.4995272,
Detector,Detector 1,

470.00,7.96174531E+4,
471.00,9.11752109E+4,
472.00,1.02505422E+5,
473.00,1.15853125E+5,
474.00,1.31196453E+5,
475.00,1.47142266E+5,
476.00,1.64328094E+5,
477.00,1.83688703E+5,
478.00,2.04836734E+5,
479.00,2.24561891E+5,
480.00,2.46855609E+5,
481.00,2.71432156E+5,
482.00,2.96589625E+5,
483.00,3.21926031E+5,
484.00,3.45403688E+5,
485.00,3.69913063E+5,
486.00,3.95890125E+5,
487.00,4.21761344E+5,
488.00,4.41700531E+5,
489.00,4.64652281E+5,
490.00,4.89659313E+5,
491.00,5.09430250E+5,
492.00,5.33265250E+5,
493.00,5.53117688E+5,
494.00,5.72128063E+5,
495.00,5.88878875E+5,
496.00,6.04853188E+5,
497.00,6.22419813E+5,
498.00,6.33792938E+5,
499.00,6.50308938E+5,
500.00,6.61733313E+5,
501.00,6.72757750E+5,
502.00,6.83451500E+5,
503.00,6.92558688E+5,
504.00,7.02524313E+5,
505.00,7.10829125E+5,
506.00,7.18526313E+5,
507.00,7.26053438E+5,
508.00,7.34972438E+5,
509.00,7.38800938E+5,
510.00,7.46106438E+5,
511.00,7.49025625E+5,
512.00,7.54605500E+5,
513.00,7.59604438E+5,
514.00,7.61554375E+5,
515.00,7.61075625E+5,
516.00,7.66363375E+5,
517.00,7.65473250E+5,
518.00,7.66146313E+5,
519.00,7.64557688E+5,
520.00,7.64091750E+5,
521.00,7.60351875E+5,
522.00,7.60659625E+5,
523.00,7.58314625E+5,
524.00,7.55713750E+5,
525.00,7.50441563E+5,
526.00,7.44761563E+5,
527.00,7.42935813E+5,
528.00,7.36287500E+5,
529.00,7.30911063E+5,
530.00,7.24640375E+5,
531.00,7.16826125E+5,
532.00,7.11939313E+5,
533.00,7.03624688E+5,
534.00,6.95045563E+5,
535.00,6.88308063E+5,
536.00,6.79674688E+5,
537.00,6.73081688E+5,
538.00,6.62789875E+5,
539.00,6.55375688E+5,
540.00,6.47552875E+5,
541.00,6.38271250E+5,
542.00,6.30055875E+5,
543.00,6.22965188E+5,
544.00,6.10324688E+5,
545.00,6.02742500E+5,
546.00,5.93226938E+5,
547.00,5.82728688E+5,
548.00,5.73486000E+5,
549.00,5.64906750E+5,
550.00,5.53783625E+5,
551.00,5.46180750E+5,
552.00,5.35704125E+5,
553.00,5.28511813E+5,
554.00,5.16809156E+5,
555.00,5.06440594E+5,
556.00,4.99316813E+5,
557.00,4.92360094E+5,
558.00,4.86833719E+5,
559.00,4.79376531E+5,
560.00,4.65764719E+5,
561.00,4.51803188E+5,
562.00,4.43515469E+5,
563.00,4.34560594E+5,
564.00,4.24417750E+5,
565.00,4.15990063E+5,
566.00,4.04454594E+5,
567.00,3.99341469E+5,
568.00,3.89641031E+5,
569.00,3.81938969E+5,
570.00,3.72453875E+5,
571.00,3.63055500E+5,
572.00,3.54314156E+5,
573.00,3.48880375E+5,
574.00,3.37765781E+5,
575.00,3.30397938E+5,
576.00,3.23369406E+5,
577.00,3.14749000E+5,
578.00,3.05760375E+5,
579.00,3.00674188E+5,
580.00,2.91729531E+5,
581.00,2.86540438E+5,
582.00,2.78503063E+5,
583.00,2.72761750E+5,
584.00,2.65463594E+5,
585.00,2.59718953E+5,
586.00,2.52517875E+5,
587.00,2.46741797E+5,
588.00,2.38629719E+5,
589.00,2.35474188E+5,
590.00,2.28819438E+5,
591.00,2.23877328E+5,
592.00,2.18050313E+5,
593.00,2.11800969E+5,
594.00,2.06374188E+5,
595.00,2.02039203E+5,
596.00,1.96759609E+5,
597.00,1.90004016E+5,
598.00,1.86232359E+5,
599.00,1.81212469E+5,
600.00,1.77476734E+5,
601.00,1.71636422E+5,
602.00,1.66431688E+5,
603.00,1.63186188E+5,
604.00,1.59341000E+5,
605.00,1.54234469E+5,
606.00,1.50159375E+5,
607.00,1.46037625E+5,
608.00,1.42162953E+5,
609.00,1.39276328E+5,
610.00,1.34726141E+5,
611.00,1.31914953E+5,
612.00,1.29362523E+5,
613.00,1.23707180E+5,
614.00,1.21883898E+5,
615.00,1.18923477E+5,
616.00,1.15518352E+5,
617.00,1.11872672E+5,
618.00,1.08952000E+5,
619.00,1.04594797E+5,
620.00,1.03264281E+5,
621.00,9.96408047E+4,
622.00,9.69275781E+4,
623.00,9.41897891E+4,
624.00,9.07831797E+4,
625.00,8.90883828E+4,
626.00,8.61439063E+4,
627.00,8.50729375E+4,
628.00,8.18958594E+4,
629.00,7.91899297E+4,
630.00,7.85605156E+4,
631.00,7.53242500E+4,
632.00,7.23550078E+4,
633.00,7.08152266E+4,
634.00,6.99771172E+4,
635.00,6.73058984E+4,
636.00,6.50731641E+4,
637.00,6.36610391E+4,
638.00,6.22924688E+4,
639.00,6.01754883E+4,
640.00,5.96219492E+4,
641.00,5.66644414E+4,
642.00,5.53549023E+4,
643.00,5.50745039E+4,
644.00,5.33722578E+4,
645.00,5.18564258E+4,
646.00,5.02099531E+4,
647.00,4.75107852E+4,
648.00,4.73248281E+4,
649.00,4.60535898E+4,
650.00,4.45163789E+4,
651.00,4.28761758E+4,
652.00,4.21240078E+4,
653.00,4.14536953E+4,
654.00,3.97984180E+4,
655.00,3.91748477E+4,
656.00,3.72345547E+4,
657.00,3.76967695E+4,
658.00,3.67405586E+4,
659.00,3.68275352E+4,
660.00,3.95858555E+4,
661.00,4.15581758E+4,
662.00,4.18141797E+4,
663.00,3.73964648E+4,
664.00,3.33056602E+4,
665.00,3.03907539E+4,
666.00,2.88024023E+4,
667.00,2.81317988E+4,
668.00,2.79387988E+4,
669.00,2.68936289E+4,
670.00,2.60780527E+4,
671.00,2.56628379E+4,
672.00,2.50721016E+4,
673.00,2.43676348E+4,
674.00,2.36905273E+4,
675.00,2.35237988E+4,
676.00,2.27873203E+4,
677.00,2.28259863E+4,
678.00,2.14427773E+4,
679.00,2.13390371E+4,
680.00,1.79638301E+4,
681.00,1.77198926E+4,
682.00,1.67041973E+4,
683.00,1.74872500E+4,
684.00,1.60295615E+4,
685.00,1.51097109E+4,
686.00,1.53281631E+4,
687.00,1.51866768E+4,
688.00,1.45716250E+4,
689.00,1.38071123E+4,
690.00,1.42298545E+4,
691.00,1.33229414E+4,
692.00,1.31167432E+4,
693.00,1.18179941E+4,
694.00,1.15931621E+4,
695.00,1.18179658E+4,
696.00,1.12239121E+4,
697.00,1.12381553E+4,
698.00,1.06982383E+4,
699.00,1.08949893E+4,
700.00,1.01407412E+4,
