Labels,EmScan27,
Type,Emission Scan,
Comment,,
Start,470.00,
Stop,700.00,
Step,1.00,
Fixed/Offset,455.00,
Xaxis,Wavelength,
Yaxis,Counts,
Scan Corr. by File,True,
Corr. by Ref. Det.,True,
Fixed/Offset Corr. by File,False,
Repeats,1,
Dwell Time,0.25,
Lamp,Xenon,
Temp,0.00,
Scan Polariser,None,
Scan Slit,1.4995272,
Fixed/Offset Polariser,None,
Fixed/Offset Slit,1.4995272,
Detector,Detector 1,

470.00,3.92967930E+4,
471.00,4.52408594E+4,
472.00,5.04796484E+4,
473.00,5.73780391E+4,
474.00,6.48662852E+4,
475.00,7.38577266E+4,
476.00,8.33903672E+4,
477.00,9.32704844E+4,
478.00,1.03092523E+5,
479.00,1.14219992E+5,
480.00,1.26460531E+5,
481.00,1.39970906E+5,
482.00,1.53186141E+5,
483.00,1.65481641E+5,
484.00,1.78954563E+5,
485.00,1.92437406E+5,
486.00,2.06100375E+5,
487.00,2.18553203E+5,
488.00,2.29694109E+5,
489.00,2.42830188E+5,
490.00,2.53454891E+5,
491.00,2.64254219E+5,
492.00,2.75945531E+5,
493.00,2.88317813E+5,
494.00,2.97721906E+5,
495.00,3.04874781E+5,
496.00,3.14412688E+5,
497.00,3.21413156E+5,
498.00,3.32529813E+5,
499.00,3.39644906E+5,
500.00,3.49132156E+5,
501.00,3.54915781E+5,
502.00,3.62424313E+5,
503.00,3.65572531E+5,
504.00,3.68876125E+5,
505.00,3.73162625E+5,
506.00,3.75248438E+5,
507.00,3.81515375E+5,
508.00,3.83117094E+5,
509.00,3.87895406E+5,
510.00,3.92377625E+5,
511.00,3.94267813E+5,
512.00,3.94530219E+5,
513.00,3.96227125E+5,
514.00,3.97815688E+5,
515.00,3.97947906E+5,
516.00,3.95650031E+5,
517.00,3.98993656E+5,
518.00,3.96925000E+5,
519.00,3.94625500E+5,
520.00,3.94278719E+5,
521.00,3.92323594E+5,
522.00,3.93039969E+5,
523.00,3.89419906E+5,
524.00,3.88167406E+5,
525.00,3.90107125E+5,
526.00,3.87009625E+5,
527.00,3.87367313E+5,
528.00,3.84195719E+5,
529.00,3.80996688E+5,
530.00,3.77553656E+5,
531.00,3.70477719E+5,
532.00,3.66830625E+5,
533.00,3.62357438E+5,
534.00,3.58972438E+5,
535.00,3.55194781E+5,
536.00,3.50492531E+5,
537.00,3.47586344E+5,
538.00,3.42523813E+5,
539.00,3.39301844E+5,
540.00,3.33821438E+5,
541.00,3.28798594E+5,
542.00,3.24823906E+5,
543.00,3.22651813E+5,
544.00,3.19236625E+5,
545.00,3.13179813E+5,
546.00,3.06124125E+5,
547.00,3.00405781E+5,
548.00,2.98232156E+5,
549.00,2.92567781E+5,
550.00,2.84280156E+5,
551.00,2.78609594E+5,
552.00,2.74559688E+5,
553.00,2.70407063E+5,
554.00,2.65294375E+5,
555.00,2.59906828E+5,
556.00,2.55937781E+5,
557.00,2.50508672E+5,
558.00,2.45914359E+5,
559.00,2.41458594E+5,
560.00,2.33903078E+5,
561.00,2.27419250E+5,
562.00,2.21016578E+5,
563.00,2.17170422E+5,
564.00,2.15103563E+5,
565.00,2.12198234E+5,
566.00,2.04802172E+5,
567.00,1.99098891E+5,
568.00,1.94795297E+5,
569.00,1.88410703E+5,
570.00,1.84830141E+5,
571.00,1.80464875E+5,
572.00,1.75541078E+5,
573.00,1.73724063E+5,
574.00,1.68342844E+5,
575.00,1.65643969E+5,
576.00,1.61088703E+5,
577.00,1.56082609E+5,
578.00,1.51653641E+5,
579.00,1.48978344E+5,
580.00,1.46369203E+5,
581.00,1.41614906E+5,
582.00,1.36629719E+5,
583.00,1.32942656E+5,
584.00,1.30343773E+5,
585.00,1.26448352E+5,
586.00,1.22953063E+5,
587.00,1.21510430E+5,
588.00,1.19675484E+5,
589.00,1.16087023E+5,
590.00,1.13219141E+5,
591.00,1.09734547E+5,
592.00,1.07460070E+5,
593.00,1.04955375E+5,
594.00,1.03425922E+5,
595.00,1.00814570E+5,
596.00,9.79392734E+4,
597.00,9.45105156E+4,
598.00,9.30816641E+4,
599.00,8.96335469E+4,
600.00,8.76082656E+4,
601.00,8.56085313E+4,
602.00,8.31256328E+4,
603.00,8.17569609E+4,
604.00,7.84933438E+4,
605.00,7.64259766E+4,
606.00,7.53321484E+4,
607.00,7.20180469E+4,
608.00,7.02079688E+4,
609.00,6.75477656E+4,
610.00,6.67639609E+4,
611.00,6.59779922E+4,
612.00,6.46581484E+4,
613.00,6.12715742E+4,
614.00,5.95773203E+4,
615.00,5.81414453E+4,
616.00,5.64695508E+4,
617.00,5.42716641E+4,
618.00,5.42644844E+4,
619.00,5.19272305E+4,
620.00,5.00437930E+4,
621.00,4.99249258E+4,
622.00,4.75207461E+4,
623.00,4.58691172E+4,
624.00,4.47549648E+4,
625.00,4.42079453E+4,
626.00,4.24427109E+4,
627.00,4.05861680E+4,
628.00,3.90666563E+4,
629.00,3.92710195E+4,
630.00,3.74787539E+4,
631.00,3.60407148E+4,
632.00,3.60365078E+4,
633.00,3.48654609E+4,
634.00,3.35794766E+4,
635.00,3.35876133E+4,
636.00,3.20729844E+4,
637.00,3.16823926E+4,
638.00,3.03555586E+4,
639.00,2.94098125E+4,
640.00,2.84874102E+4,
641.00,2.72267363E+4,
642.00,2.67011914E+4,
643.00,2.57519453E+4,
644.00,2.57649414E+4,
645.00,2.49605879E+4,
646.00,2.38705781E+4,
647.00,2.33679629E+4,
648.00,2.20603086E+4,
649.00,2.18435195E+4,
650.00,2.15482207E+4,
651.00,2.06761133E+4,
652.00,2.02983047E+4,
653.00,2.01528457E+4,
654.00,1.99127656E+4,
655.00,1.96457617E+4,
656.00,1.89402148E+4,
657.00,1.79675352E+4,
658.00,1.80040723E+4,
659.00,1.78647734E+4,
660.00,1.95161504E+4,
661.00,2.05229297E+4,
662.00,2.00124102E+4,
663.00,1.79141680E+4,
664.00,1.68114629E+4,
665.00,1.53742783E+4,
666.00,1.42091572E+4,
667.00,1.35066953E+4,
668.00,1.44019941E+4,
669.00,1.30999180E+4,
670.00,1.28150557E+4,
671.00,1.24671211E+4,
672.00,1.22486182E+4,
673.00,1.14605957E+4,
674.00,1.21735195E+4,
675.00,1.17608262E+4,
676.00,1.13466904E+4,
677.00,1.10776582E+4,
678.00,1.09341953E+4,
679.00,1.03481045E+4,
680.00,9.19867773E+3,
681.00,8.29381055E+3,
682.00,8.12170508E+3,
683.00,8.02941895E+3,
684.00,8.27569531E+3,
685.00,7.11431689E+3,
686.00,7.86118896E+3,
687.00,7.36480518E+3,
688.00,7.01731201E+3,
689.00,6.81995264E+3,
690.00,7.04734961E+3,
691.00,6.86025049E+3,
692.00,5.66863281E+3,
693.00,5.98121973E+3,
694.00,5.70239453E+3,
695.00,6.41008496E+3,
696.00,5.72213379E+3,
697.00,5.66923584E+3,
698.00,5.72861230E+3,
699.00,5.28507568E+3,
700.00,4.63431787E+3,
