Labels,EmScan15,
Type,Emission Scan,
Comment,,
Start,470.00,
Stop,700.00,
Step,1.00,
Fixed/Offset,455.00,
Xaxis,Wavelength,
Yaxis,Counts,
Scan Corr. by File,True,
Corr. by Ref. Det.,True,
Fixed/Offset Corr. by File,False,
Repeats,1,
Dwell Time,0.20,
Lamp,Xenon,
Temp,0.00,
Scan Polariser,None,
Scan Slit,1.4995272,
Fixed/Offset Polariser,None,
Fixed/Offset Slit,1.4995272,
Detector,Detector 1,

470.00,4.48182739E+2,
471.00,4.58664948E+2,
472.00,5.24456665E+2,
473.00,5.66719421E+2,
474.00,6.56900024E+2,
475.00,7.21697876E+2,
476.00,7.44989136E+2,
477.00,8.84327942E+2,
478.00,9.62883484E+2,
479.00,9.94132751E+2,
480.00,1.12101331E+3,
481.00,1.17928003E+3,
482.00,1.24285266E+3,
483.00,1.42279871E+3,
484.00,1.52696875E+3,
485.00,1.67853979E+3,
486.00,1.92056714E+3,
487.00,1.87935120E+3,
488.00,1.91774231E+3,
489.00,2.15689258E+3,
490.00,2.13591895E+3,
491.00,2.27142920E+3,
492.00,2.22391138E+3,
493.00,2.60927026E+3,
494.00,2.55169775E+3,
495.00,2.78060864E+3,
496.00,2.79316602E+3,
497.00,2.96465039E+3,
498.00,3.01961328E+3,
499.00,3.02716455E+3,
500.00,3.15762769E+3,
501.00,3.26081030E+3,
502.00,3.40458179E+3,
503.00,3.67066626E+3,
504.00,3.80658154E+3,
505.00,3.70698364E+3,
506.00,3.97028345E+3,
507.00,4.03413379E+3,
508.00,4.10534375E+3,
509.00,4.26210352E+3,
510.00,4.33989355E+3,
511.00,4.28972803E+3,
512.00,4.56781055E+3,
513.00,4.63430713E+3,
514.00,4.57336084E+3,
515.00,4.62449756E+3,
516.00,4.78240479E+3,
517.00,5.02311377E+3,
518.00,5.06032715E+3,
519.00,5.27391113E+3,
520.00,5.26980615E+3,
521.00,5.18026367E+3,
522.00,5.40524023E+3,
523.00,5.26551465E+3,
524.00,5.38731592E+3,
525.00,5.21095557E+3,
526.00,5.37682959E+3,
527.00,5.15180371E+3,
528.00,5.34367090E+3,
529.00,5.10057715E+3,
530.00,5.17243994E+3,
531.00,5.17869189E+3,
532.00,4.84377295E+3,
533.00,4.93372119E+3,
534.00,5.10375293E+3,
535.00,5.02759619E+3,
536.00,4.88033838E+3,
537.00,4.83956689E+3,
538.00,5.05394238E+3,
539.00,4.88772314E+3,
540.00,4.88133887E+3,
541.00,4.74332471E+3,
542.00,4.54197656E+3,
543.00,4.67914795E+3,
544.00,4.42601172E+3,
545.00,4.37425049E+3,
546.00,4.20573535E+3,
547.00,4.23228711E+3,
548.00,4.28098926E+3,
549.00,4.19945508E+3,
550.00,4.22406006E+3,
551.00,4.23461914E+3,
552.00,4.10141309E+3,
553.00,3.94057202E+3,
554.00,3.97139624E+3,
555.00,3.83095679E+3,
556.00,3.70141504E+3,
557.00,3.78348340E+3,
558.00,3.76581885E+3,
559.00,3.64155884E+3,
560.00,3.42269946E+3,
561.00,3.44599878E+3,
562.00,3.18722290E+3,
563.00,3.30837646E+3,
564.00,3.01821777E+3,
565.00,3.18212817E+3,
566.00,3.04672021E+3,
567.00,2.95868774E+3,
568.00,2.97217798E+3,
569.00,2.94803369E+3,
570.00,2.79780200E+3,
571.00,2.77539014E+3,
572.00,2.78274463E+3,
573.00,2.82926709E+3,
574.00,2.49489307E+3,
575.00,2.56802661E+3,
576.00,2.51496558E+3,
577.00,2.29975952E+3,
578.00,2.32193823E+3,
579.00,2.42856177E+3,
580.00,2.38802539E+3,
581.00,2.23183252E+3,
582.00,2.32193530E+3,
583.00,2.05025635E+3,
584.00,2.14601929E+3,
585.00,2.06202344E+3,
586.00,1.94082471E+3,
587.00,1.84528174E+3,
588.00,2.03748218E+3,
589.00,1.81411218E+3,
590.00,1.79268726E+3,
591.00,1.63827332E+3,
592.00,1.70349414E+3,
593.00,1.62430493E+3,
594.00,1.63430920E+3,
595.00,1.58399609E+3,
596.00,1.53169653E+3,
597.00,1.39221790E+3,
598.00,1.49069250E+3,
599.00,1.39057776E+3,
600.00,1.50015552E+3,
601.00,1.51144006E+3,
602.00,1.39128577E+3,
603.00,1.36207971E+3,
604.00,1.24794434E+3,
605.00,1.21024072E+3,
606.00,1.16175073E+3,
607.00,1.13382300E+3,
608.00,1.12099609E+3,
609.00,1.22882373E+3,
610.00,9.83468933E+2,
611.00,9.52200867E+2,
612.00,1.01591675E+3,
613.00,9.50996277E+2,
614.00,9.87044800E+2,
615.00,9.29823120E+2,
616.00,8.78342651E+2,
617.00,8.39347595E+2,
618.00,1.02483655E+3,
619.00,8.98347534E+2,
620.00,8.35041748E+2,
621.00,7.45576416E+2,
622.00,7.74939148E+2,
623.00,7.65470886E+2,
624.00,7.35830017E+2,
625.00,7.96024109E+2,
626.00,6.96315735E+2,
627.00,8.45624329E+2,
628.00,6.84253723E+2,
629.00,7.31289673E+2,
630.00,6.25371948E+2,
631.00,6.37923706E+2,
632.00,6.94002991E+2,
633.00,5.50958374E+2,
634.00,7.22090576E+2,
635.00,5.66753357E+2,
636.00,6.46388428E+2,
637.00,6.82256836E+2,
638.00,6.32531067E+2,
639.00,5.54259399E+2,
640.00,5.77574097E+2,
641.00,5.43809692E+2,
642.00,4.98273468E+2,
643.00,4.96527802E+2,
644.00,5.36716614E+2,
645.00,5.48173950E+2,
646.00,4.75338104E+2,
647.00,4.06277344E+2,
648.00,4.10498840E+2,
649.00,4.55383148E+2,
650.00,3.67890961E+2,
651.00,3.96733704E+2,
652.00,4.89124176E+2,
653.00,5.52318176E+2,
654.00,3.34615631E+2,
655.00,3.43042633E+2,
656.00,4.11543182E+2,
657.00,4.05101471E+2,
658.00,4.70614380E+2,
659.00,4.64469360E+2,
660.00,3.89825134E+2,
661.00,3.47984955E+2,
662.00,4.32823151E+2,
663.00,3.32550598E+2,
664.00,3.83515930E+2,
665.00,2.80141388E+2,
666.00,2.22825287E+2,
667.00,3.34938751E+2,
668.00,3.20782837E+2,
669.00,3.18597321E+2,
670.00,2.77872070E+2,
671.00,2.87570892E+2,
672.00,3.30222504E+2,
673.00,2.29656403E+2,
674.00,3.05512573E+2,
675.00,2.62306976E+2,
676.00,2.52536163E+2,
677.00,2.14085297E+2,
678.00,2.37662903E+2,
679.00,1.77291336E+2,
680.00,2.81920502E+2,
681.00,1.61175903E+2,
682.00,1.85912766E+2,
683.00,3.39419769E+2,
684.00,1.60675690E+2,
685.00,1.63082855E+2,
686.00,2.43999542E+2,
687.00,1.35673218E+2,
688.00,1.86365234E+2,
689.00,9.05428085E+1,
690.00,1.91953766E+2,
691.00,1.35262283E+2,
692.00,1.37226135E+2,
693.00,1.21999115E+2,
694.00,2.03596008E+2,
695.00,8.98469696E+1,
696.00,1.82324509E+2,
697.00,1.85032837E+2,
698.00,1.40884460E+2,
699.00,1.04910980E+2,
700.00,8.70665970E+1,
